0	0.000000e+00	2.300000e+01	-2.30223e-11	-5.29513e-10	-5.29513e-10	
1	1.000000e-07	2.300000e+01	4.230846e-06	9.730945e-05	4.865446e-05	
2	2.000000e-07	2.300000e+01	4.231467e-06	9.732374e-05	6.487755e-05	
3	4.000000e-07	2.300000e+01	4.232702e-06	9.735215e-05	7.299620e-05	
4	8.000000e-07	2.300000e+01	4.233917e-06	9.738010e-05	7.787298e-05	
5	1.600000e-06	2.300000e+01	4.237511e-06	9.746274e-05	8.113794e-05	
6	3.200000e-06	2.300000e+01	4.229708e-06	9.728328e-05	8.344442e-05	
7	4.144598e-06	2.300000e+01	3.426284e-06	7.880453e-05	8.286443e-05	
8	4.876595e-06	2.300000e+01	-1.53915e-05	-3.54005e-04	3.432338e-05	
9	5.325764e-06	2.300000e+01	-1.29137e-04	-2.97016e-03	-2.66125e-04	
10	5.662661e-06	2.300000e+01	-5.08114e-04	-1.16866e-02	-1.30435e-03	
11	5.976960e-06	2.300000e+01	-1.47804e-03	-3.39948e-02	-4.02856e-03	
12	6.340471e-06	2.300000e+01	-3.64707e-03	-8.38825e-02	-1.01712e-02	
13	6.820939e-06	2.300000e+01	-7.86889e-03	-1.80984e-01	-2.23721e-02	
14	7.472469e-06	2.300000e+01	-1.48958e-02	-3.42603e-01	-4.37208e-02	
15	8.068582e-06	2.300000e+01	-2.19579e-02	-5.05031e-01	-7.25527e-02	
16	9.079212e-06	2.300000e+01	-3.45707e-02	-7.95127e-01	-1.15057e-01	
17	1.083287e-05	2.300000e+01	-5.73460e-02	-1.31896e+00	-1.81940e-01	
18	1.337486e-05	2.300000e+01	-9.11922e-02	-2.09742e+00	-2.82755e-01	
19	1.810130e-05	2.300000e+01	-1.55049e-01	-3.56613e+00	-4.46924e-01	
20	2.518390e-05	2.300000e+01	-2.51164e-01	-5.77676e+00	-7.00726e-01	
21	3.202839e-05	2.300000e+01	-3.44068e-01	-7.91356e+00	-1.02858e+00	
22	3.853182e-05	2.300000e+01	-4.31811e-01	-9.93164e+00	-1.41567e+00	
23	4.853182e-05	2.300000e+01	-5.65092e-01	-1.29971e+01	-1.89823e+00	
24	5.853182e-05	2.300000e+01	-6.95906e-01	-1.60058e+01	-2.46254e+00	
25	6.853182e-05	2.300000e+01	-8.23691e-01	-1.89449e+01	-3.09647e+00	
26	7.853182e-05	2.300000e+01	-9.47886e-01	-2.18014e+01	-3.78925e+00	
27	8.853182e-05	2.300000e+01	-1.06799e+00	-2.45638e+01	-4.53119e+00	
28	9.853182e-05	2.300000e+01	-1.18351e+00	-2.72207e+01	-5.31359e+00	
29	1.085318e-04	2.300000e+01	-1.29398e+00	-2.97616e+01	-6.12852e+00	
30	1.185318e-04	2.300000e+01	-1.39896e+00	-3.21760e+01	-6.96876e+00	
31	1.285318e-04	2.300000e+01	-1.49803e+00	-3.44547e+01	-7.82770e+00	
32	1.385318e-04	2.300000e+01	-1.59079e+00	-3.65882e+01	-8.69923e+00	
33	1.485318e-04	2.300000e+01	-1.67689e+00	-3.85686e+01	-9.57774e+00	
34	1.585318e-04	2.300000e+01	-1.75598e+00	-4.03875e+01	-1.04580e+01	
35	1.685318e-04	2.300000e+01	-1.82774e+00	-4.20381e+01	-1.13352e+01	
36	1.785318e-04	2.300000e+01	-1.89190e+00	-4.35136e+01	-1.22049e+01	
37	1.885318e-04	2.300000e+01	-1.94820e+00	-4.48086e+01	-1.30629e+01	
38	1.985318e-04	2.300000e+01	-1.99642e+00	-4.59176e+01	-1.39053e+01	
39	2.085318e-04	2.300000e+01	-2.03637e+00	-4.68365e+01	-1.47286e+01	
40	2.185318e-04	2.300000e+01	-2.06789e+00	-4.75615e+01	-1.55294e+01	
41	2.285318e-04	2.300000e+01	-2.09087e+00	-4.80901e+01	-1.63047e+01	
42	2.385318e-04	2.300000e+01	-2.10520e+00	-4.84197e+01	-1.70515e+01	
43	2.485318e-04	2.300000e+01	-2.11085e+00	-4.85495e+01	-1.77674e+01	
44	2.585318e-04	2.300000e+01	-2.10777e+00	-4.84786e+01	-1.84499e+01	
45	2.685318e-04	2.300000e+01	-2.09599e+00	-4.82077e+01	-1.90968e+01	
46	2.785318e-04	2.300000e+01	-2.07554e+00	-4.77374e+01	-1.97062e+01	
47	2.885318e-04	2.300000e+01	-2.04652e+00	-4.70699e+01	-2.02762e+01	
48	2.985318e-04	2.300000e+01	-2.00902e+00	-4.62076e+01	-2.08054e+01	
49	3.085318e-04	2.300000e+01	-1.96322e+00	-4.51541e+01	-2.12924e+01	
50	3.185318e-04	2.300000e+01	-1.90927e+00	-4.39132e+01	-2.17360e+01	
51	3.285318e-04	2.300000e+01	-1.84740e+00	-4.24902e+01	-2.21351e+01	
52	3.385318e-04	2.300000e+01	-1.77784e+00	-4.08903e+01	-2.24890e+01	
53	3.485318e-04	2.300000e+01	-1.70088e+00	-3.91202e+01	-2.27969e+01	
54	3.585318e-04	2.300000e+01	-1.61681e+00	-3.71865e+01	-2.30586e+01	
55	3.685318e-04	2.300000e+01	-1.52597e+00	-3.50972e+01	-2.32736e+01	
56	3.785318e-04	2.300000e+01	-1.42871e+00	-3.28602e+01	-2.34417e+01	
57	3.885318e-04	2.300000e+01	-1.32542e+00	-3.04847e+01	-2.35632e+01	
58	3.985318e-04	2.300000e+01	-1.21652e+00	-2.79799e+01	-2.36380e+01	
59	4.085318e-04	2.300000e+01	-1.10244e+00	-2.53561e+01	-2.36667e+01	
60	4.185318e-04	2.300000e+01	-9.83632e-01	-2.26235e+01	-2.36496e+01	
61	4.285318e-04	2.300000e+01	-8.60589e-01	-1.97936e+01	-2.35874e+01	
62	4.385318e-04	2.300000e+01	-7.33804e-01	-1.68775e+01	-2.34809e+01	
63	4.485318e-04	2.300000e+01	-6.03823e-01	-1.38879e+01	-2.33310e+01	
64	4.585318e-04	2.300000e+01	-4.71201e-01	-1.08376e+01	-2.31388e+01	
65	4.685318e-04	2.300000e+01	-3.36588e-01	-7.74153e+00	-2.29055e+01	
66	4.785318e-04	2.300000e+01	-2.00773e-01	-4.61779e+00	-2.26325e+01	
67	4.885318e-04	2.300000e+01	-6.57447e-02	-1.51213e+00	-2.23219e+01	
68	4.924036e-04	2.300000e+01	-1.63569e-02	-3.76208e-01	-2.20039e+01	
69	4.941722e-04	2.300000e+01	-9.30424e-04	-2.13998e-02	-2.16898e+01	
70	4.947078e-04	2.300000e+01	-1.20167e-04	-2.76385e-03	-2.13844e+01	
71	4.950688e-04	2.300000e+01	-2.91658e-05	-6.70814e-04	-2.10874e+01	
72	4.953993e-04	2.300000e+01	-1.01913e-05	-2.34399e-04	-2.07985e+01	
73	4.957734e-04	2.300000e+01	-5.42212e-06	-1.24709e-04	-2.05175e+01	
74	4.965019e-04	2.300000e+01	-4.29378e-06	-9.87570e-05	-2.02439e+01	
75	4.978013e-04	2.300000e+01	-4.24004e-06	-9.75210e-05	-1.99775e+01	
76	5.004003e-04	2.300000e+01	-4.22918e-06	-9.72712e-05	-1.97181e+01	
77	5.033598e-04	2.300000e+01	-4.21638e-06	-9.69768e-05	-1.94653e+01	
78	5.046367e-04	2.300000e+01	-4.20991e-06	-9.68278e-05	-1.92189e+01	
79	5.054642e-04	2.300000e+01	-4.20630e-06	-9.67449e-05	-1.89787e+01	
80	5.059519e-04	2.300000e+01	-4.20344e-06	-9.66792e-05	-1.87444e+01	
81	5.063652e-04	2.300000e+01	-4.20180e-06	-9.66415e-05	-1.85158e+01	
82	5.067889e-04	2.300000e+01	-4.19921e-06	-9.65819e-05	-1.82927e+01	
83	5.073426e-04	2.300000e+01	-4.19680e-06	-9.65264e-05	-1.80749e+01	
84	5.079455e-04	2.300000e+01	-4.19321e-06	-9.64437e-05	-1.78623e+01	
85	5.089304e-04	2.300000e+01	-4.18839e-06	-9.63330e-05	-1.76546e+01	
86	5.103701e-04	2.300000e+01	-4.18003e-06	-9.61406e-05	-1.74517e+01	
87	5.129545e-04	2.300000e+01	-4.16558e-06	-9.58084e-05	-1.72533e+01	
88	5.171303e-04	2.300000e+01	-4.13916e-06	-9.52006e-05	-1.70595e+01	
89	5.231956e-04	2.300000e+01	-4.09768e-06	-9.42468e-05	-1.68699e+01	
90	5.309121e-04	2.300000e+01	-4.03669e-06	-9.28439e-05	-1.66846e+01	
91	5.379953e-04	2.300000e+01	-3.97409e-06	-9.14041e-05	-1.65032e+01	
92	5.479953e-04	2.300000e+01	-3.87591e-06	-8.91460e-05	-1.63257e+01	
93	5.579953e-04	2.300000e+01	-3.76342e-06	-8.65587e-05	-1.61521e+01	
94	5.679953e-04	2.300000e+01	-3.64126e-06	-8.37489e-05	-1.59821e+01	
95	5.779953e-04	2.300000e+01	-3.50575e-06	-8.06322e-05	-1.58156e+01	
96	5.879953e-04	2.300000e+01	-3.36157e-06	-7.73160e-05	-1.56525e+01	
97	5.979953e-04	2.300000e+01	-3.20508e-06	-7.37168e-05	-1.54928e+01	
98	6.079953e-04	2.300000e+01	-3.04099e-06	-6.99427e-05	-1.53363e+01	
99	6.179953e-04	2.300000e+01	-2.86569e-06	-6.59108e-05	-1.51830e+01	
100	6.279953e-04	2.300000e+01	-2.68391e-06	-6.17299e-05	-1.50326e+01	
101	6.379953e-04	2.300000e+01	-2.49208e-06	-5.73179e-05	-1.48852e+01	
102	6.479953e-04	2.300000e+01	-2.29497e-06	-5.27842e-05	-1.47407e+01	
103	6.579953e-04	2.300000e+01	-2.08901e-06	-4.80473e-05	-1.45990e+01	
104	6.679953e-04	2.300000e+01	-1.87901e-06	-4.32171e-05	-1.44600e+01	
105	6.779953e-04	2.300000e+01	-1.66142e-06	-3.82127e-05	-1.43235e+01	
106	6.879953e-04	2.300000e+01	-1.44107e-06	-3.31447e-05	-1.41897e+01	
107	6.979953e-04	2.300000e+01	-1.21445e-06	-2.79323e-05	-1.40583e+01	
108	7.079953e-04	2.300000e+01	-9.86373e-07	-2.26866e-05	-1.39293e+01	
109	7.179953e-04	2.300000e+01	-7.53358e-07	-1.73272e-05	-1.38027e+01	
110	7.279953e-04	2.300000e+01	-5.20239e-07	-1.19655e-05	-1.36783e+01	
111	7.379953e-04	2.300000e+01	-2.83535e-07	-6.52130e-06	-1.35562e+01	
112	7.479953e-04	2.300000e+01	-4.80072e-08	-1.10417e-06	-1.34362e+01	
113	7.579953e-04	2.300000e+01	1.895742e-07	4.360207e-06	-1.33184e+01	
114	7.679953e-04	2.300000e+01	4.246105e-07	9.766040e-06	-1.32026e+01	
115	7.779953e-04	2.300000e+01	6.604976e-07	1.519145e-05	-1.30888e+01	
116	7.879953e-04	2.300000e+01	8.923925e-07	2.052503e-05	-1.29769e+01	
117	7.979953e-04	2.300000e+01	1.123780e-06	2.584694e-05	-1.28669e+01	
118	8.079953e-04	2.300000e+01	1.349825e-06	3.104597e-05	-1.27588e+01	
